county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Luzerne County, Pennsylvania",2019,317417,53972,0.5061921699215858,0.4938078300784142,0.8399928170198824,0.07214169373411002,0.002205300913309621,0.00955840424425913,2.2998138095943192e-4,0.053648670361070766,0.02222313234640867,0.1568120529380347
"Lycoming County, Pennsylvania",2019,113299,53881,0.506862373013001,0.493137626986999,0.9205288660976708,0.05323965789636272,0.004616104290417391,0.0071227460083495885,0,0.00036187433251838055,0.014130751374681153,0.13985016054227614
"Mercer County, Pennsylvania",2019,109424,54543,0.5104090510308524,0.4895909489691475,0.9113265828337477,0.05859774820880246,0,0.00621435882438953,0,0.0025314373446410294,0.02132987278841936,0.12560339076174404
"Monroe County, Pennsylvania",2019,170271,62413,0.5047306940113114,0.4952693059886886,0.7801387200404062,0.14498652148633648,0.006119656312584057,0.024378784408384282,0,0.016902467243394354,0.027473850508894643,0.12950030066503534
"Montgomery County, Pennsylvania",2019,830915,92302,0.5139454697532239,0.48605453024677614,0.7880517261091688,0.09612776276755143,0.0011818296697014737,0.07684299838130254,4.0196650680274156e-4,0.010695438161544803,0.0266982784039282,0.06025216725530391
"Northampton County, Pennsylvania",2019,305285,74328,0.5069230391273728,0.4930769608726272,0.8329921221154004,0.0599079548618504,0.001978479126062532,0.027977136118708747,0,0.04344792570876394,0.03369638206921401,0.07319350643617979
"Northumberland County, Pennsylvania",2019,90843,47349,0.49384102242330175,0.5061589775766983,0.9484605308058959,0.030371079774996423,0.0019153924903404776,0.0054379533921160685,7.155201831731669e-4,0.001144832293077067,0.011954691060400912,0.13147590886381857
"Philadelphia County, Pennsylvania",2019,1584064,47474,0.5268745454729102,0.4731254545270898,0.3899627792816452,0.4149725011110662,0.004552215062017697,0.07552788271180963,5.662649993939639e-4,0.08132625954506889,0.03309209728899842,0.23322822143918842
"Schuylkill County, Pennsylvania",2019,141359,56295,0.48516896695647255,0.5148310330435275,0.9420765568517038,0.03435932625443021,0.00179684349776102,0.003982767280470292,5.730091469237897e-4,0.0037563932965003996,0.01345510367221047,0.11538691991971
"Somerset County, Pennsylvania",2019,73447,48895,0.4779909322368511,0.5220090677631489,0.9511212166596321,0.02134872765395455,0.003335738695930399,0.0043977289746347705,0,0.0015793701580731683,0.018217217857774994,0.11895467200919228
"Washington County, Pennsylvania",2019,206865,65431,0.5088487661034975,0.49115123389650256,0.9329224373383608,0.03129093853479322,0,0.01089599497256665,9.329756121141808e-4,8.604645541778455e-4,0.023097188987987335,0.09863160825808505
"Westmoreland County, Pennsylvania",2019,348899,59073,0.5091158186179955,0.4908841813820045,0.9435366682048386,0.022840420866783798,2.3502503589864116e-4,0.009337945938509425,0,0.0036916127589932905,0.020358327194976197,0.10654781568938147
"York County, Pennsylvania",2019,449058,69172,0.5039616263378005,0.49603837366219955,0.8723527918442606,0.056464866453776574,0.002275875276690316,0.01449924063261316,2.2046149940542202e-4,0.019413973250671405,0.03477279104258247,0.09440124062122283
"Kent County, Rhode Island",2019,164292,74474,0.5166532758746621,0.4833467241253378,0.8923319455603438,0.024578190051858885,0.004272879994156745,0.03193095220704599,0,0.02661724247072286,0.02026878971587174,0.07298158574998619
"Newport County, Rhode Island",2019,82082,81652,0.5139981969250262,0.4860018030749738,0.8974562023342512,0.02942179771448064,0.005055919690066032,0.01437586803440462,0,0.01690991934894374,0.03678029287785385,0.07492861513359168
"Providence County, Rhode Island",2019,638931,62994,0.5108110265427722,0.4891889734572278,0.7072062554485539,0.10956112631880438,0.003346214223445098,0.041203197215348764,3.4745535902937875e-4,0.08656803316790077,0.051767718266917714,0.13444992262098335
"Washington County, Rhode Island",2019,125577,90003,0.5106508357422139,0.4893491642577861,0.9281476703536475,0.010965383788432596,5.892798840552012e-4,0.027345771916831903,2.2297076693980587e-4,0.0038382824880352296,0.0288906408020577,0.06926932251710123
"Aiken County, South Carolina",2019,170872,55634,0.5270787490051032,0.4729212509948968,0.702613652324547,0.26636312561449504,5.969380588978885e-4,0.00845662250105342,0,4.68186712861089e-5,0.02192284282972049,0.11271578270882053
"Anderson County, South Carolina",2019,202558,54322,0.521855468557154,0.478144531442846,0.794641534770288,0.14737013596105808,0.0019500587486053378,0.01182871078900858,0,0.016138587466305948,0.02807097226473405,0.12802644913358016
"Beaufort County, South Carolina",2019,192122,74127,0.5137464735949032,0.4862535264050968,0.7323315393343813,0.16959536128085279,0.0018633992983624987,0.013137485556052925,0,0.052711298029377164,0.03036091650097334,0.10257544585274334
"Berkeley County, South Carolina",2019,227907,69398,0.49870341849965116,0.5012965815003488,0.6459476891890114,0.24046650607484632,0.008292856296647317,0.023281426195772836,2.1061222340691598e-4,0.042872750727270335,0.03892815929304497,0.10716042096980427
"Charleston County, South Carolina",2019,411406,71531,0.5173988711880722,0.4826011288119279,0.6727830901834198,0.25028317525753146,5.420436260044822e-4,0.017875286213618665,0.0039061170717004613,0.02972246394073008,0.024887823706995035,0.11217681296681875
"Darlington County, South Carolina",2019,66618,44606,0.521660812393047,0.4783391876069531,NA,NA,NA,NA,NA,NA,NA,0.17900319430222073
"Dorchester County, South Carolina",2019,162809,68200,0.5166237738699949,0.4833762261300051,0.6712651020520979,0.2365286931312151,0.004010834781860954,0.018899446590790434,0.018260661265654846,0.022117941882819746,0.028917320295561055,0.09146635443212342
"Florence County, South Carolina",2019,138293,50082,0.5284649259181593,0.47153507408184075,0.5287469358535862,0.4391183935557114,0.00178606292437072,0.013738945572082462,0,0.010513908874635738,0.00609575321961343,0.16343178621659635
"Greenville County, South Carolina",2019,523542,64412,0.5149252591005116,0.4850747408994885,0.7245817909546894,0.17141127168402917,0.004547868174855122,0.025493656669378962,0.003126778749364903,0.04100912629741262,0.029829507470269814,0.1062117112093339
"Greenwood County, South Carolina",2019,70811,42148,0.5308356046376975,0.4691643953623025,NA,NA,NA,NA,NA,NA,NA,0.193914045873729
"Horry County, South Carolina",2019,354081,53694,0.5206379331282955,0.4793620668717045,0.8135906755798814,0.12660662390808883,0.0021605225922882052,0.015324177236282094,0,0.02011404170232235,0.022203958981137084,0.12759397502428035
"Kershaw County, South Carolina",2019,66551,55198,0.5257020931315833,0.4742979068684167,NA,NA,NA,NA,NA,NA,NA,0.1424629442542861
"Lancaster County, South Carolina",2019,98012,63924,0.5332510304860629,0.4667489695139371,NA,NA,NA,NA,NA,NA,NA,0.1238572535861798
"Laurens County, South Carolina",2019,67493,47218,0.5050597839775977,0.49494021602240235,0.691479116352807,0.2194894285333294,0.0010223282414472611,0.005007926747959047,0,0.0356925903427022,0.04730860978175515,0.2087851497886418
"Lexington County, South Carolina",2019,298750,61631,0.5177974895397489,0.48220251046025103,0.7850008368200837,0.14828117154811715,0.00507112970711297,0.02069958158995816,0.0012317991631799164,0.015983263598326358,0.023732217573221758,0.12606478216049047
"Oconee County, South Carolina",2019,79546,48204,0.5126719131068815,0.48732808689311846,0.8721871621451739,0.06691725542453424,0.0019611294093983354,0.009164508586226838,0,0.01904558368742614,0.03072436074724059,0.13696262691726074
"Orangeburg County, South Carolina",2019,86175,37701,0.5336930664345808,0.4663069335654192,NA,NA,NA,NA,NA,NA,NA,0.2753565768621236
"Pickens County, South Carolina",2019,126884,52190,0.5057059991803537,0.4942940008196463,0.8729863497367675,0.07457205006147347,0.0022855521578764855,0.0198448977018379,0,0.01801645597553671,0.01229469436650799,0.1540517212761013
"Richland County, South Carolina",2019,415759,52293,0.5192046353777068,0.4807953646222932,0.43890090172431623,0.47907802356653734,0.002448533886217737,0.030700477921103333,3.920540505437044e-4,0.021685639998172017,0.026794368853109613,0.165770429646913
"Spartanburg County, South Carolina",2019,319785,55339,0.5149209625216943,0.4850790374783057,0.7288365620651375,0.2056131463326923,0.002264021139202902,0.026155072939631315,1.501008490079272e-4,0.01595759651015526,0.021023500164172804,0.12806200653613675
"Sumter County, South Carolina",2019,106721,51025,0.5085690726286298,0.49143092737137023,0.46277677308121173,0.4682770963540447,0.001311831785684167,0.015039214400164915,3.279579464210418e-4,0.01382108488488676,0.0384460415475867,0.1736864751159344
"York County, South Carolina",2019,280979,66949,0.5188110143462679,0.48118898565373214,0.7401407222603824,0.19143779428355856,0.009004231632969012,0.025154904814950585,0,0.014292883098025119,0.01996946391011428,0.0821510131583717
"Minnehaha County, South Dakota",2019,193134,61968,0.4877390827094142,0.5122609172905858,0.8643843134818313,0.06242815868775047,0.014611616804912651,0.018940217672703926,4.297534354386074e-4,0.005778371493367299,0.033427568423995774,0.08365992885897464
"Pennington County, South Dakota",2019,113775,58085,0.4912766424961547,0.5087233575038453,0.8371522742254449,0.018202592836739178,0.0890529553944188,0.011162381894089211,5.449351790815205e-4,0.002047901560096682,0.04183695891012964,0.11966391722740757
"Anderson County, Tennessee",2019,76978,49044,0.5143807321572398,0.48561926784276027,0.9055964041674245,0.043064252123983474,0.005715918833952558,0.016173452155161215,0.004273948400841799,0.0068720933253656885,0.018303930993270805,0.16764897622500433
"Blount County, Tennessee",2019,133088,59276,0.5168309689829286,0.4831690310170714,0.9382213272421255,0.029146128877133925,0.0010143664342389998,0.00837040153883145,0,0.007108078865111805,0.016139697042558306,0.10240567696942818
"Bradley County, Tennessee",2019,108110,52468,0.5167422070113773,0.4832577929886227,0.8780501341226529,0.06459161964665619,0.0016464711867542317,0.008047359171214503,0,0.029775228933493665,0.017889186939228564,0.15603075121651583
"Davidson County, Tennessee",2019,694144,63938,0.5180366033560759,0.481963396643924,0.6324480223123732,0.267734072469113,0.002957599575880509,0.037734245343905584,0.0011337705144753825,0.034177346487184214,0.023814943297068042,0.12367877120327615
"Greene County, Tennessee",2019,69069,44722,0.5049732875819832,0.49502671241801677,NA,NA,NA,NA,NA,NA,NA,0.16294756363853907
"Hamilton County, Tennessee",2019,367804,57502,0.5149508977607639,0.48504910223923614,0.7472757229393916,0.18487564028667441,0.0020962251634022468,0.020263509912888385,9.189677110635012e-4,0.01968439712455547,0.02488553686202434,0.12582896252474307
"Knox County, Tennessee",2019,470313,60283,0.5183122728906069,0.4816877271093931,0.8550412172319285,0.08210489610110713,0.0052539479027796385,0.02147718646943631,2.423917688858271e-4,0.007714011732612111,0.028166348793250452,0.13502866344044084
"Madison County, Tennessee",2019,97984,49820,0.5329543598954931,0.46704564010450683,0.5580298824297845,0.3716423089483997,0.004551763553233181,0.011471260613977793,0,0.03365855649902025,0.020646227955584587,0.18320098780150298
"Maury County, Tennessee",2019,96387,66781,0.5075269486549016,0.4924730513450984,NA,NA,NA,NA,NA,NA,NA,0.06601151583164651
"Montgomery County, Tennessee",2019,208993,56948,0.503385280846727,0.4966147191532731,0.6843243553611843,0.20290153258721583,0.0049666735249505965,0.020259051738574976,0.003268052040020479,0.02072318211614743,0.06355715263190634,0.12856237503131893
"Putnam County, Tennessee",2019,80245,49282,0.5102000124618357,0.4897999875381644,0.9300392547822294,0.02501090410617484,0,0.012735996012212598,0,0.004673188360645523,0.027540656738737616,0.17101138856963743
"Robertson County, Tennessee",2019,71813,66939,0.5008842410148581,0.499115758985142,0.8585492877334188,0.07536239956553828,0.003328088229150711,0.00534722125520449,1.9495077492933034e-4,0.03882305432164093,0.018394998120117526,0.11062928172893566
"Rutherford County, Tennessee",2019,332285,69397,0.5079404727869149,0.49205952721308516,0.7540364446183246,0.15119851934333478,9.208962186075207e-4,0.0393186571768211,7.884797688731059e-4,0.016287223317333014,0.03744977955670584,0.10957624106956852
"Sevier County, Tennessee",2019,98250,57741,0.5209160305343511,0.47908396946564885,0.9423816793893129,0.01917557251908397,0.0026666666666666666,0.004926208651399491,0,0.008274809160305343,0.02257506361323155,0.13622053767449568
"Shelby County, Tennessee",2019,937166,52614,0.5246711895224538,0.47532881047754616,0.3903235926185969,0.5385545356959173,0.0012046958596449294,0.027956626680865505,1.4938655478325077e-4,0.02524205957108986,0.016569103019102274,0.16840372892263009
"Sullivan County, Tennessee",2019,158348,51860,0.5105400762876702,0.4894599237123298,0.9422790309950236,0.020467577740167227,0.002058756662540733,0.007369843635536918,0,0.006264682850430697,0.021560108116300807,0.1512747839023264
"Sumner County, Tennessee",2019,191283,68743,0.5108242760726254,0.48917572392737463,0.854691739464563,0.08095335183994395,0.0022532059827585307,0.018229534250299294,8.991912506600169e-4,0.027488067418432374,0.015484909793342848,0.08538663449122584
"Washington County, Tennessee",2019,129375,51428,0.5114821256038647,0.48851787439613525,0.9154550724637681,0.04013913043478261,0.0128,0.016989371980676328,0,4.8695652173913045e-4,0.014129468599033817,0.16634919103995371
"Williamson County, Tennessee",2019,238412,115507,0.5103476335083804,0.48965236649161953,0.8809833397647769,0.03749811251111521,0.0010695770347130178,0.046092478566515105,0,0.004911665520191936,0.029444826602687785,0.045031345306675706
"Wilson County, Tennessee",2019,144657,80071,0.5085339803811776,0.49146601961882247,0.8624262911577041,0.06684778475981114,0.006159397747775773,0.018609538425378654,0,0.02071797424251851,0.025239013666811836,0.0768251837245565
"Angelina County, Texas",2019,86715,53320,0.5146283803263565,0.48537161967364356,NA,NA,NA,NA,NA,NA,NA,0.14243901287604302
"Bastrop County, Texas",2019,88723,57938,0.5039730396853127,0.4960269603146873,0.646641795250386,0.06011969838711495,0.00965927662500141,0.0024683565704496017,0,0.24218071976826752,0.038930153398780476,0.19714689330955745
"Bell County, Texas",2019,362924,54560,0.5006612954778411,0.4993387045221589,0.6211686193252581,0.2531907506805833,0.005497018659554066,0.029375296205266115,0.0073486459975091204,0.029535109279077713,0.05388455985275154,0.14388952121666218
"Bexar County, Texas",2019,2003554,58964,0.5058970209936942,0.4941029790063058,0.7750721967064527,0.07748431038045393,0.008876726057795298,0.029798547980239114,0.002145188000922361,0.06800216016139321,0.038620870712743456,0.15234186628494273
"Bowie County, Texas",2019,93245,51802,0.5074373961070299,0.49256260389297013,0.6922837685666792,0.24390583945519867,0.00988792964770229,0.007957531234918762,3.3245750442382967e-4,0.013502064453858115,0.03213040913721915,0.16132071136436746
"Brazoria County, Texas",2019,374264,84904,0.49682844195541115,0.5031715580445888,0.7287636534638651,0.14848609537652566,0.004980441613406579,0.07158048863903554,0,0.02781459077015155,0.018374730137015582,0.0735632120478005
"Brazos County, Texas",2019,229211,55121,0.500346841992749,0.49965315800725096,0.7884481983848942,0.11017359550806899,5.148094986715297e-4,0.057436161440768546,0.0016273215508854288,0.013249800402249455,0.028550113214461784,0.20794427640107463
"Cameron County, Texas",2019,423163,41123,0.5123557588919636,0.4876442411080364,0.9373645616464578,0.00923993827437654,0.0021315663231426187,0.006916956350153487,1.4887880084033813e-4,0.03468403428466099,0.009514064320368274,0.25644417423850213
"Collin County, Texas",2019,1034730,96134,0.5071226310245185,0.4928773689754815,0.6781160302687658,0.10327428411276372,0.003352565403535222,0.1627526021280914,0.001246702038212867,0.020314478173049974,0.03094333787558107,0.06324248436900634
"Comal County, Texas",2019,156209,89315,0.5107900313042142,0.48920996869578576,0.9166693340332503,0.03169471669366042,0.0022661946494760225,0.015466458398683814,6.9778309828499e-4,0.019243449481143853,0.013962063645500579,0.056137903418521894
"Coryell County, Texas",2019,75951,53504,0.49787362905030874,0.5021263709496913,0.7397400955879448,0.12986004134244447,0.0026991086358309963,0.020684388618978027,0.0073863411936643366,0.001171808139458335,0.09845821648167898,0.10529874499068226
"Dallas County, Texas",2019,2635516,61796,0.5067205055860029,0.4932794944139971,0.5996412087803679,0.22632835467513762,0.004813478650860022,0.06538188347177555,5.99882527747887e-4,0.0770376654894146,0.026197526404696463,0.1394384836988419
"Denton County, Texas",2019,887207,90523,0.5102495809884278,0.4897504190115723,0.7394982230753364,0.10043541135270574,0.004569395868157036,0.09559888504035699,8.735278238336712e-4,0.020097902744229925,0.03892665409538022,0.0649926263144396
"Ector County, Texas",2019,166223,67205,0.4907864735927038,0.5092135264072962,0.7858840232699446,0.06102043640170133,0.01005276044831341,0.01197186911558569,1.383683365117944e-4,0.10620672229474862,0.024725820133194566,0.10358281999464342
"Ellis County, Texas",2019,184826,78797,0.5020559877939251,0.4979440122060749,0.8115146137448195,0.1084154826701871,0.007423198034908508,0.004566457100191532,2.759352039215262e-4,0.04056247497646435,0.027241838269507535,0.08839228524660167
"El Paso County, Texas",2019,839238,48903,0.5059720842001911,0.49402791579980887,0.803700499739049,0.0346957597248933,0.006236609877055138,0.01187386653130578,2.0733093592044212e-4,0.11650449574494959,0.026781437446826765,0.1875347376443205
"Fort Bend County, Texas",2019,811688,101293,0.5090761474852407,0.49092385251475934,0.5085722592917475,0.20311498999615615,0.004228225623638639,0.20213924562147031,0.0012147524664649471,0.04030859147849913,0.04042193552202324,0.0633678248015602
"Galveston County, Texas",2019,342139,74977,0.511420796810653,0.488579203189347,0.7948026971494042,0.12517427127570957,0.002162863631448037,0.03405925661792429,2.952016578057456e-4,0.015838591917320153,0.027667117750388,0.10928071625180578
"Grayson County, Texas",2019,136212,57476,0.5122676416174786,0.4877323583825214,0.8690276921269785,0.061719965935453557,0.0054840983173288695,0.017186444659795026,0,0.014983995536369777,0.031597803424074235,0.11174253798570656
"Gregg County, Texas",2019,123945,53793,0.5128081003670983,0.4871918996329017,0.7410060914115132,0.18411392149743838,6.938561458711526e-4,0.01311065391907701,0,0.01573278470289241,0.045342692323207874,0.17772573292626825
"Guadalupe County, Texas",2019,166847,79768,0.505954557169143,0.494045442830857,0.8270391436465744,0.08791287826571649,0.0033084202892470346,0.013251661702038394,0,0.028786852625459252,0.03970104347096442,0.0553081191588785
"Harris County, Texas",2019,4713325,61618,0.5036139031363209,0.496386096863679,0.6143673521346396,0.19137190836617463,0.004310332939061066,0.07033633369224486,5.083460189993263e-4,0.09268340290559213,0.02642232394328844,0.1509986279375899
"Harrison County, Texas",2019,66553,58817,0.5136357489519631,0.4863642510480369,0.7476597598906135,0.17925563085060028,0.011103932204408517,0.012170751130677806,0,0.010322600033056361,0.03948732589064355,0.21901208682782436
"Hays County, Texas",2019,230191,72058,0.5063447311145961,0.49365526888540384,0.8862640155349254,0.04246908002484893,0.006177478702468819,0.014244692451051519,4.604871606622327e-4,0.02745546089986142,0.022928785226181737,0.12705667276051189
"Henderson County, Texas",2019,82737,51521,0.5138571618502,0.48614283814979997,0.9012896285821338,0.04725817953273626,0.011590944800995926,0.021127186144046798,0,0.003952282533811959,0.014781778406275306,0.1844642286220211
"Hidalgo County, Texas",2019,868707,41800,0.5092810349174117,0.4907189650825883,0.8494521167666428,0.00578906351623735,0.001117753166487665,0.009890561489662221,0,0.11340302311366203,0.020347481947307896,0.2726853238280235
"Hunt County, Texas",2019,98594,58063,0.5070085400734324,0.49299145992656757,0.8206888857334118,0.07916303223319877,0.010010751161328275,0.010974298638862406,0,0.051808426476256164,0.027354605756942613,0.1576097728908687
"Jefferson County, Texas",2019,251565,55797,0.48871265875618625,0.5112873412438137,0.5865800091427663,0.33513008566374497,0.004225548069087513,0.03968755590006559,0.003390773756285652,0.018269632103035,0.012716395365015006,0.16568186281625438
"Johnson County, Texas",2019,175817,66319,0.4994625093136614,0.5005374906863387,0.8975468811320862,0.04622419902512271,0.007069851038295501,0.010766876923164427,2.730111422672438e-4,0.018752452834481306,0.019366727904582607,0.12059346701164295
"Kaufman County, Texas",2019,136154,75775,0.5018141222439296,0.4981858777560703,0.792837522217489,0.1411122699296385,0.0024677938217018964,0.006397167912804618,0,0.025801665760829647,0.03138358035753632,0.10526864893062077
"Liberty County, Texas",2019,88219,50049,0.5215769845498135,0.47842301545018645,NA,NA,NA,NA,NA,NA,NA,0.13662944587390893
"Lubbock County, Texas",2019,310569,55003,0.5089722412732758,0.49102775872672416,0.8086383380182826,0.06917947380453297,0.005972907791827259,0.021991892300905758,0.0024471212516381223,0.06044711481184536,0.03132315202096796,0.1850386440223314
"McLennan County, Texas",2019,256623,50845,0.511910467884796,0.488089532115204,0.7983851798163064,0.13715450290893647,0.007996165581417098,0.013525677745174828,3.779863846966172e-4,0.013365910304220588,0.029194577259248,0.18663157894736843
"Midland County, Texas",2019,176832,82558,0.4972346634093377,0.5027653365906624,0.7094304198335143,0.06471113825551936,0.007792707202316323,0.016292300036192545,5.37233079985523e-4,0.16373167752442996,0.037504524068041986,0.10729922835095741
"Montgomery County, Texas",2019,607391,88695,0.5067625302317618,0.49323746976823823,0.8657586299434795,0.05199122147018971,0.002947030825283878,0.03093229896392933,3.622049059008118e-5,0.01963644505763174,0.028698153248895686,0.09062520685774807
"Nacogdoches County, Texas",2019,65204,47572,0.5100607324704006,0.48993926752959943,0.7761180295687381,0.19311698668793326,0.013189374884976382,0.01128765106435188,0,0.0029906140727562727,0.0032973437212440956,0.2133608399584046
"Nueces County, Texas",2019,362294,56789,0.5047282041656777,0.4952717958343224,0.8985492445362054,0.03965011841211834,0.0024620888008081835,0.021151330135194067,0,0.02183585706636047,0.01635136104931354,0.16119020613611867
"Orange County, Texas",2019,83396,69052,0.5129142884550818,0.4870857115449182,NA,NA,NA,NA,NA,NA,NA,0.11213443009367824
"Parker County, Texas",2019,142878,83262,0.502610618849648,0.49738938115035203,0.9308640938422991,0.011107378322764877,0.0068869944988031746,0.0071389577121740225,7.068967930682121e-4,0.01891123895911197,0.02438443987177872,0.08418751830396366
"Potter County, Texas",2019,117415,37297,0.48445258271941405,0.515547417280586,0.776587318485713,0.10642592513733339,0.007639569049951028,0.057377677468807224,2.4698718221692286e-4,0.030473108205936208,0.02124941447004216,0.21034255658904938
"Randall County, Texas",2019,137713,70651,0.510583605033657,0.48941639496634304,0.8834605302331661,0.030926637281883336,0.005250049014980431,0.028980561021835265,0.0034927711980713514,0.017420287118863145,0.030469164131200394,0.09434481527487486
"Rockwall County, Texas",2019,104915,103378,0.5060191583662965,0.4939808416337035,0.8295286660630034,0.07259209836534337,0.004231997331172854,0.03569556307487013,0.0016298908640327884,0.02464852499642568,0.03167325930515179,0.045014627595798766
"San Patricio County, Texas",2019,66730,57899,0.49298666267046304,0.5070133373295369,0.9096058744193016,0.02589539937059793,0.0013786902442679454,0.010055447325041211,0,0.028278135771017534,0.024786452869773715,0.1265165967188096
"Smith County, Texas",2019,232751,59584,0.5193404109971601,0.48065958900283995,0.7667851051123303,0.17748151457995884,0.0036304892352771847,0.018466086074818155,0.0014436028201812237,0.01889572977130066,0.013297472406133593,0.12391710100014086
"Tarrant County, Texas",2019,2102515,70139,0.5109485544692903,0.48905144553070967,0.6554730881824862,0.1711749975624431,0.004878443197789314,0.05635821860961753,0.0023795311805147644,0.07892833107017072,0.030807390196978382,0.10161701027471762
"Taylor County, Texas",2019,138034,55351,0.5134242288131909,0.48657577118680906,0.8125316950896156,0.0899271194053639,9.200631728414738e-4,0.021407769100366576,0,0.0600359331758842,0.01517742005592825,0.1404698547859804
"Tom Green County, Texas",2019,119200,55988,0.5101342281879194,0.4898657718120805,0.8872734899328859,0.04066275167785235,0.004765100671140939,0.012256711409395974,0.0012164429530201343,0.035461409395973156,0.018364093959731542,0.1214500442086649
"Travis County, Texas",2019,1273954,80726,0.4953389211855373,0.5046610788144626,0.7223549672908127,0.0816842680347956,0.007582691368762137,0.06853936641354397,3.956186801093289e-4,0.07915434937211234,0.04028873883986392,0.10930761137570175
"Victoria County, Texas",2019,92084,57358,0.5181573346075322,0.48184266539246773,0.8829438338907953,0.0652230572086356,0,0.009665088397550063,6.624386429781504e-4,0.01940619434429434,0.022099387515746492,0.14541471187040808
"Walker County, Texas",2019,72971,47170,0.4093544010634362,0.5906455989365639,NA,NA,NA,NA,NA,NA,NA,0.19675953707672525
"Webb County, Texas",2019,276652,56084,0.5108764801989503,0.4891235198010497,0.9615075979931467,0.004796639821870075,0.005808741668233015,0.004691814987782485,0,0.019164871390772522,0.004030334138195278,0.20531623706435984
"Wichita County, Texas",2019,132230,51749,0.48578991151780987,0.5142100884821901,0.8130757014293277,0.09625652272555396,0.0069802616652801935,0.02261211525372457,0.001520078650835665,0.022143235271874763,0.037412085003403164,0.12906099262172474
"Williamson County, Texas",2019,590551,92179,0.5081813425089451,0.49181865749105497,0.7944292702916429,0.06840899431209159,0.004363721338207877,0.07602560998118706,5.401734989865397e-4,0.015046964614402481,0.041185265963481564,0.055268286522702215
"Wise County, Texas",2019,69984,71421,0.49259830818472794,0.5074016918152721,NA,NA,NA,NA,NA,NA,NA,0.0531703279950053
"Cache County, Utah",2019,128289,62507,0.5038701681360054,0.49612983186399456,0.9200243200897973,0.0066802297936689814,0.0051290445790363945,0.026167481233776862,9.353880691251783e-5,0.014545284474896523,0.027360101021911467,0.1530834012496604
"Davis County, Utah",2019,355481,87427,0.4957311361226057,0.5042688638773943,0.9091287579364298,0.012310081270166338,0.004478439072693055,0.019278104877616525,0.008613681181272698,0.015877079225050002,0.030313856436771584,0.05281464556840022
"Salt Lake County, Utah",2019,1160437,80119,0.4992731186613319,0.500726881338668,0.8008077991308447,0.020089845463390085,0.008645880819036276,0.041770470951891396,0.015847478148318262,0.07591881334359384,0.036919712142925463,0.08952260775926013
"Tooele County, Utah",2019,72259,80973,0.4941252992706791,0.505874700729321,NA,NA,NA,NA,NA,NA,NA,0.02864898726247651
"Utah County, Utah",2019,636235,79545,0.495126800631842,0.504873199368158,0.9140380519776498,0.004760819508514935,0.004785967449134361,0.013799932414909585,0.009699246347654561,0.014170864539046106,0.03874511776309068,0.09915333536262275
"Washington County, Utah",2019,177556,63595,0.5045619410214243,0.4954380589785758,0.919940751086981,0.008436774876658632,0.009608236274752754,0.006679582779517448,0.002190858095474104,0.028621955889972742,0.024521840996643313,0.09797837813128543
"Weber County, Utah",2019,260213,72206,0.4971388823771295,0.5028611176228704,0.9106270632135981,0.012124682471667442,0.009031063013761803,0.014564990988152013,0.0025786567158443277,0.019199655666703817,0.03187388793027251,0.05759329133943942
"Chittenden County, Vermont",2019,163774,76806,0.5074737137763015,0.4925262862236985,0.8983416171065004,0.031647270018440046,0.002723264987116392,0.02722043792054905,0.0014593280984771697,0.0035842075054648478,0.03502387436345208,0.11805988366053807
"Albemarle County, Virginia",2019,109330,86399,0.5095399249977134,0.49046007500228667,0.8194640080490259,0.09104545870300924,0.0024330010061282357,0.049958840208542944,0.0010518613372358914,0.004747095948047197,0.03129973474801061,0.062148275018350865
"Arlington County, Virginia",2019,236842,119755,0.5044628908723959,0.49553710912760407,0.721738542994908,0.09527026456456203,0.0029893346619265164,0.1026718234096993,0,0.038570017142229844,0.038760017226674326,0.08602611109207416
"Augusta County, Virginia",2019,75558,62668,0.48492548770480953,0.5150745122951904,NA,NA,NA,NA,NA,NA,NA,0.056181533646322376
"Bedford County, Virginia",2019,78997,69125,0.5078927047862577,0.4921072952137423,NA,NA,NA,NA,NA,NA,NA,0.08400224960376297
"Chesterfield County, Virginia",2019,352802,81297,0.517063395332226,0.482936604667774,0.6398631527032159,0.23434390961502485,0.003262453160696368,0.03740625053145957,7.199505671736555e-4,0.058860210543024136,0.025544072879405445,0.06592831854338131
"Fairfax County, Virginia",2019,1147532,128374,0.5037558865460833,0.4962441134539168,0.5977794083302252,0.10157625233980404,0.0031929392818675208,0.1988571996249342,6.919197024570993e-4,0.056045495899025036,0.04185678482168689,0.05997720301201903
"Fauquier County, Virginia",2019,71222,104809,0.5171154980202747,0.4828845019797254,0.8660947460054478,0.07788323832523658,9.126393530089018e-4,0.018182584033023506,0,0.005784729437533346,0.03114206284574991,0.06500627228776411
"Frederick County, Virginia",2019,89313,86229,0.5048649132825008,0.4951350867174991,0.9055008789313985,0.04778699629393257,0.0020601704119221167,0.01519375678792561,2.1273498818760988e-4,0.005889400199299094,0.023356062387334432,0.058464690149661415
"Hanover County, Virginia",2019,107766,89812,0.5123229961212257,0.4876770038787744,0.8460367834010727,0.0997438895384444,0,0.013167418295195145,0,0.015134643579607669,0.025917265185680084,0.04928885782823036
